year,month,day,discharge
1993,7,14,2293.3845
1993,7,15,2279.6136
1993,7,16,2092.1175
1993,7,17,2026.794
1993,7,18,2080.8183
1993,7,19,2058.2199
1993,7,20,2074.1094
1993,7,21,1930.7508
1993,7,22,1845.6537
1993,7,23,1721.3625
1993,7,24,1633.4406
1993,7,25,1650.3894
1993,7,26,1600.9554
1993,7,27,1560.702
1993,7,28,1591.4217
1993,7,29,1597.0713
1993,7,30,1563.5268
1993,7,31,1561.7613
1993,8,1,1555.4055
1993,8,2,1572.7074
1993,8,3,1556.1117
1993,8,4,1512.3273
1993,8,5,1453.0065
1993,8,6,1485.1386
1993,8,7,1483.3731
1993,8,8,1447.0038
1993,8,9,1471.0146
1993,8,10,1438.8825
1993,8,11,1386.2706
1993,8,12,1358.7288
1993,8,13,1325.8905
1993,8,14,1317.7692
1993,8,15,1368.2625
1993,8,16,1391.5671
1993,8,17,1420.1682
1993,8,18,1378.1493
1993,8,19,1359.7881
1993,8,20,1341.4269
1993,8,21,1296.5832
1993,8,22,1261.9794
1993,8,23,1285.284
1993,8,24,1286.3433
1993,8,25,1205.4834
1993,8,26,1207.602
1993,8,27,1263.7449
1993,8,28,1308.2355
1993,8,29,1335.0711
1993,8,30,1376.0307
1993,8,31,1390.8609
1993,9,1,1376.0307
1993,9,2,1379.9148
1993,9,3,1377.09
1993,9,4,1369.3218
1993,9,5,1347.4296
1993,9,6,1366.497
1993,9,7,1341.4269
1993,9,8,1327.656
1993,9,9,1300.8204
1993,9,10,1290.2274
1993,9,11,1252.7988
1993,9,12,1241.4996
1993,9,13,1195.9497
1993,9,14,1331.5401
1993,9,15,1575.1791
1993,9,16,1703.0013
1993,9,17,1800.4569
1993,9,18,1848.1254
1993,9,19,1853.775
1993,9,20,1936.7535
1993,9,21,1897.2063
1993,9,22,1998.1929
1993,9,23,2027.5002
1993,9,24,1965.7077
1993,9,25,1920.5109
1993,9,26,1930.3977
1993,9,27,1917.6861
1993,9,28,1998.546
1993,9,29,2096.0016
1993,9,30,2130.2523
1993,10,1,2064.5757
1993,10,2,2007.7266
1993,10,3,2057.5137
1993,10,4,2005.2549
1993,10,5,1897.2063
1993,10,6,1863.3087
1993,10,7,1768.6779
1993,10,8,1678.6374
1993,10,9,1681.8153
1993,10,10,1682.5215
1993,10,11,1682.1684
1993,10,12,1710.7695
1993,10,13,1737.6051
1993,10,14,1686.7587
1993,10,15,1674.7533
1993,10,16,1671.2223
1993,10,17,3029.9511
1993,10,18,3682.833
1993,10,19,4406.688
1993,10,20,4858.656
1993,10,21,5473.05
1993,10,22,5522.484
1993,10,23,5197.632
1993,10,24,4706.823
1993,10,25,4325.475
1993,10,26,3961.782
1993,10,27,3799.356
1993,10,28,3518.9946
1993,10,29,3476.9757
1993,10,30,3651.054
1993,10,31,3318.4338
1993,11,1,3115.0482
1993,11,2,3039.8379
1993,11,3,2912.3688
1993,11,4,2761.242
1993,11,5,2691.3282
1993,11,6,2641.188
1993,11,7,2563.1529
1993,11,8,2431.0935
1993,11,9,2294.7969
1993,11,10,2242.185
1993,11,11,2158.8534
1993,11,12,2138.0205
1993,11,13,2098.8264
1993,11,14,2089.6458
1993,11,15,2056.1013
1993,11,16,2037.387
1993,11,17,2062.104
1993,11,18,1915.9206
1993,11,19,1772.2089
1993,11,20,1645.446
1993,11,21,1541.6346
1993,11,22,1508.4432
1993,11,23,1448.4162
1993,11,24,1385.5644
1993,11,25,1317.7692
1993,11,26,1383.7989
1993,11,27,1434.2922
1993,11,28,1492.5537
1993,11,29,1555.7586
1993,11,30,1601.3085
1993,12,1,1630.2627
1993,12,2,1656.3921
1993,12,3,1641.915
1993,12,4,1626.7317
1993,12,5,1584.0066
1993,12,6,1581.888
1993,12,7,1549.7559
1993,12,8,1529.6292
1993,12,9,1467.8367
1993,12,10,1486.1979
1993,12,11,1433.586
1993,12,12,1382.0334
1993,12,13,1347.0765
1993,12,14,1278.9282
1993,12,15,1239.7341
1993,12,16,1188.5346
1993,12,17,1167.7017
1993,12,18,1154.9901
1993,12,19,1129.2138
1993,12,20,1095.6693
1993,12,21,1077.3081
1993,12,22,1038.114
1993,12,23,1025.7555
1993,12,24,1091.4321
1993,12,25,1041.645
1993,12,26,1004.2164
1993,12,27,1157.4618
1993,12,28,915.2352
1993,12,29,884.1624
1993,12,30,1026.8148
1993,12,31,818.4858
1994,1,1,974.9091
1994,1,2,761.9898
1994,1,3,1004.9226
1994,1,4,701.9628
1994,1,5,953.0169
1994,1,6,665.9466
1994,1,7,937.4805
1994,1,8,934.6557
1994,1,9,874.6287
1994,1,10,545.8926
1994,1,11,802.5963
1994,1,12,834.3753
1994,1,13,793.4157
1994,1,14,758.8119
1994,1,15,730.917
1994,1,16,709.0248
1994,1,17,691.7229
1994,1,18,684.3078
1994,1,19,672.3024
1994,1,20,658.1784
1994,1,21,649.3509
1994,1,22,638.4048
1994,1,23,635.2269
1994,1,24,642.642
1994,1,25,657.8253
1994,1,26,661.3563
1994,1,27,657.8253
1994,1,28,671.5962
1994,1,29,834.3753
1994,1,30,876.3942
1994,1,31,959.7258
1994,2,1,997.5075
1994,2,2,1023.6369
1994,2,3,1043.7636
1994,2,4,1220.6667
1994,2,5,1017.6342
1994,2,6,1174.0575
1994,2,7,938.8929
1994,2,8,1154.637
1994,2,9,885.9279
1994,2,10,1101.672
1994,2,11,798.3591
1994,2,12,1019.0466
1994,2,13,998.5668
1994,2,14,952.3107
1994,2,15,884.5155
1994,2,16,822.0168
1994,2,17,952.3107
1994,2,18,2787.3714
1994,2,19,7651.677
1994,2,20,13191.816
1994,2,21,13463.703
1994,2,22,13131.789
1994,2,23,12414.996
1994,2,24,12598.608
1994,2,25,11447.502
1994,2,26,9653.754
1994,2,27,8181.327
1994,2,28,7245.612
1994,3,1,6309.897
1994,3,2,5688.441
1994,3,3,5515.422
1994,3,4,6327.552
1994,3,5,6048.603
1994,3,6,6458.199
1994,3,7,5861.46
1994,3,8,5473.05
1994,3,9,5021.082
1994,3,10,4551.459
1994,3,11,4279.572
1994,3,12,4110.084
1994,3,13,4057.119
1994,3,14,3859.383
1994,3,15,3636.93
1994,3,16,3739.329
1994,3,17,3365.3961
1994,3,18,3488.628
1994,3,19,3243.2235
1994,3,20,2988.9915
1994,3,21,4551.459
1994,3,22,5243.535
1994,3,23,6133.347
1994,3,24,7009.035
1994,3,25,6973.725
1994,3,26,7065.531
1994,3,27,7104.372
1994,3,28,6885.45
1994,3,29,6680.652
1994,3,30,6394.641
1994,3,31,5917.956
1994,4,1,5543.67
1994,4,2,5352.996
1994,4,3,4992.834
1994,4,4,4749.195
1994,4,5,4509.087
1994,4,6,4272.51
1994,4,7,3990.03
1994,4,8,3990.03
1994,4,9,4028.871
1994,4,10,3898.224
1994,4,11,3756.984
1994,4,12,3643.992
1994,4,13,4805.691
1994,4,14,5222.349
1994,4,15,5557.794
1994,4,16,5568.387
1994,4,17,5268.252
1994,4,18,4897.497
1994,4,19,4607.955
1994,4,20,4226.607
1994,4,21,3891.162
1994,4,22,3792.294
1994,4,23,3504.5175
1994,4,24,3661.647
1994,4,25,3848.79
1994,4,26,9201.786
1994,4,27,11871.222
1994,4,28,12231.384
1994,4,29,15098.556
1994,4,30,15621.144
1994,5,1,16585.107
1994,5,2,15557.586
1994,5,3,14537.127
1994,5,4,12877.557
1994,5,5,13008.204
1994,5,6,12033.648
1994,5,7,10801.329
1994,5,8,9720.843
1994,5,9,8809.845
1994,5,10,7828.227
1994,5,11,7521.03
1994,5,12,7249.143
1994,5,13,6535.881
1994,5,14,5946.204
1994,5,15,5639.007
1994,5,16,5158.791
1994,5,17,4791.567
1994,5,18,4456.122
1994,5,19,4046.526
1994,5,20,3880.569
1994,5,21,3693.426
1994,5,22,3492.5121
1994,5,23,3576.903
1994,5,24,3249.5793
1994,5,25,2983.695
1994,5,26,3311.0187
1994,5,27,3202.617
1994,5,28,3058.5522
1994,5,29,2956.5063
1994,5,30,2742.8808
1994,5,31,2576.9238
1994,6,1,2394.7242
1994,6,2,2252.4249
1994,6,3,2129.8992
1994,6,4,2053.9827
1994,6,5,2078.3466
1994,6,6,2082.5838
1994,6,7,2004.1956
1994,6,8,1967.8263
1994,6,9,1987.2468
1994,6,10,1907.4462
1994,6,11,1845.3006
1994,6,12,1741.8423
1994,6,13,1717.1253
1994,6,14,1653.2142
1994,6,15,1565.9985
1994,6,16,1702.6482
1994,6,17,1831.1766
1994,6,18,1903.5621
1994,6,19,1880.6106
1994,6,20,1817.4057
1994,6,21,1782.0957
1994,6,22,1647.2115
1994,6,23,1669.4568
1994,6,24,3704.019
1994,6,25,8206.044
1994,6,26,9978.606
1994,6,27,11189.739
1994,6,28,12079.551
1994,6,29,12097.206
1994,6,30,12270.225
1994,7,1,11196.801
1994,7,2,10497.663
1994,7,3,9410.115
1994,7,4,8220.168
1994,7,5,8951.085
1994,7,6,8382.594
1994,7,7,11744.106
1994,7,8,21581.472
1994,7,9,21044.76
1994,7,10,20133.762
1994,7,11,18435.351
1994,7,12,16034.271
1994,7,13,14148.717
1994,7,14,12757.503
1994,7,15,12750.441
1994,7,16,11447.502
1994,7,17,10130.439
1994,7,18,8965.209
1994,7,19,7962.405
1994,7,20,7874.13
1994,7,21,8640.357
1994,7,22,8198.982
1994,7,23,8428.497
1994,7,24,8198.982
1994,7,25,7842.351
1994,7,26,7503.375
1994,7,27,7273.86
1994,7,28,6652.404
1994,7,29,6023.886
1994,7,30,5352.996
1994,7,31,4851.594
1994,8,1,4759.788
1994,8,2,4353.723
1994,8,3,3954.72
1994,8,4,4982.241
1994,8,5,4908.09
1994,8,6,4562.052
1994,8,7,4244.262
1994,8,8,3968.844
1994,8,9,4004.154
1994,8,10,3848.79
1994,8,11,3848.79
1994,8,12,3512.9919
1994,8,13,3725.205
1994,8,14,3767.577
1994,8,15,3834.666
1994,8,16,3576.903
1994,8,17,3622.806
1994,8,18,3420.4797
1994,8,19,3328.6737
1994,8,20,3158.8326
1994,8,21,3459.3207
1994,8,22,3356.2155
1994,8,23,3157.4202
1994,8,24,3043.722
1994,8,25,2920.8432
1994,8,26,2923.668
1994,8,27,2857.9914
1994,8,28,2877.0588
1994,8,29,2811.3822
1994,8,30,2702.6274
1994,8,31,2633.4198
1994,9,1,2570.2149
1994,9,2,2458.6353
1994,9,3,2334.3441
1994,9,4,2247.1284
1994,9,5,2186.0421
1994,9,6,2537.7297
1994,9,7,2429.6811
1994,9,8,2464.638
1994,9,9,2435.3307
1994,9,10,2427.5625
1994,9,11,2581.161
1994,9,12,2460.0477
1994,9,13,2319.5139
1994,9,14,2550.0882
1994,9,15,2571.9804
1994,9,16,2521.134
1994,9,17,2713.9266
1994,9,18,2756.6517
1994,9,19,2829.0372
1994,9,20,2795.8458
1994,9,21,2798.6706
1994,9,22,2801.8485
1994,9,23,2814.5601
1994,9,24,2920.137
1994,9,25,2876.7057
1994,9,26,2870.3499
1994,9,27,3253.1103
1994,9,28,3251.3448
1994,9,29,3445.1967
1994,9,30,3470.6199
1994,10,1,4187.766
1994,10,2,4636.203
1994,10,3,4865.718
1994,10,4,4738.602
1994,10,5,4622.079
1994,10,6,4473.777
1994,10,7,4223.076
1994,10,8,4124.208
1994,10,9,4177.173
1994,10,10,4004.154
1994,10,11,3915.879
1994,10,12,3908.817
1994,10,13,3615.744
1994,10,14,3458.2614
1994,10,15,3341.0322
1994,10,16,3453.318
1994,10,17,3208.6197
1994,10,18,3064.5549
1994,10,19,2913.7812
1994,10,20,2923.668
1994,10,21,2707.9239
1994,10,22,2555.3847
1994,10,23,2426.1501
1994,10,24,2258.0745
1994,10,25,2168.034
1994,10,26,2117.8938
1994,10,27,2018.3196
1994,10,28,1925.1012
1994,10,29,1851.6564
1994,10,30,1744.6671
1994,10,31,1668.0444
1994,11,1,2091.0582
1994,11,2,2271.4923
1994,11,3,2409.5544
1994,11,4,2676.8511
1994,11,5,3260.1723
1994,11,6,5356.527
1994,11,7,7037.283
1994,11,8,7637.553
1994,11,9,8439.09
1994,11,10,8587.392
1994,11,11,8283.726
1994,11,12,7905.909
1994,11,13,7263.267
1994,11,14,7129.089
1994,11,15,6811.299
1994,11,16,6341.676
1994,11,17,6030.948
1994,11,18,5667.255
1994,11,19,5374.182
1994,11,20,5066.985
1994,11,21,4925.745
1994,11,22,4720.947
1994,11,23,5070.516
1994,11,24,5134.074
1994,11,25,5045.799
1994,11,26,5134.074
1994,11,27,5098.764
1994,11,28,6881.919
1994,11,29,7030.221
1994,11,30,7757.607
1994,12,1,8597.985
1994,12,2,8071.866
1994,12,3,7316.232
1994,12,4,7065.531
1994,12,5,6574.722
1994,12,6,6189.843
1994,12,7,5970.921
1994,12,8,5603.697
1994,12,9,5261.19
1994,12,10,4918.683
1994,12,11,4625.61
1994,12,12,4329.006
1994,12,13,4251.324
1994,12,14,3915.879
1994,12,15,3859.383
1994,12,16,3954.72
1994,12,17,4434.936
1994,12,18,5374.182
1994,12,19,5381.244
1994,12,20,5303.562
1994,12,21,5240.004
1994,12,22,4897.497
1994,12,23,4526.742
1994,12,24,4184.235
1994,12,25,3975.906
1994,12,26,3919.41
1994,12,27,3668.709
1994,12,28,3809.949
1994,12,29,3435.3099
1994,12,30,3207.2073
1994,12,31,3085.3878
1995,1,1,2875.2933
1995,1,2,2658.4899
1995,1,3,2536.6704
1995,1,4,2401.7862
1995,1,5,2303.6244
1995,1,6,2199.4599
1995,1,7,2196.9882
1995,1,8,2144.3763
1995,1,9,2063.5164
1995,1,10,2040.2118
1995,1,11,1977.7131
1995,1,12,2053.2765
1995,1,13,2622.4737
1995,1,14,4035.933
1995,1,15,5660.193
1995,1,16,5988.576
1995,1,17,5737.875
1995,1,18,4883.373
1995,1,19,4459.653
1995,1,20,4251.324
1995,1,21,3968.844
1995,1,22,3855.852
1995,1,23,3541.593
1995,1,24,3689.895
1995,1,25,3429.3072
1995,1,26,3134.8218
1995,1,27,2915.5467
1995,1,28,2751.7083
1995,1,29,2559.2688
1995,1,30,2457.9291
1995,1,31,2329.4007
1995,2,1,2329.0476
1995,2,2,2243.2443
1995,2,3,2246.0691
1995,2,4,2183.2173
1995,2,5,2169.0933
1995,2,6,2086.4679
1995,2,7,2132.724
1995,2,8,2114.7159
1995,2,9,2087.1741
1995,2,10,2041.2711
1995,2,11,1954.0554
1995,2,12,1849.1847
1995,2,13,1870.0176
1995,2,14,1784.9205
1995,2,15,1714.3005
1995,2,16,1621.7883
1995,2,17,1552.2276
1995,2,18,1929.3384
1995,2,19,2497.4763
1995,2,20,3176.1345
1995,2,21,3424.0107
1995,2,22,3410.2398
1995,2,23,3640.461
1995,2,24,3859.383
1995,2,25,3785.232
1995,2,26,3520.0539
1995,2,27,3651.054
1995,2,28,3272.1777
1995,3,1,3046.1937
1995,3,2,2821.269
1995,3,3,2608.7028
1995,3,4,2460.0477
1995,3,5,2401.08
1995,3,6,2251.7187
1995,3,7,2133.4302
1995,3,8,2096.7078
1995,3,9,1983.0096
1995,3,10,1878.1389
1995,3,11,5088.171
1995,3,12,10822.515
1995,3,13,11454.564
1995,3,14,13975.698
1995,3,15,16920.552
1995,3,16,18149.34
1995,3,17,17125.35
1995,3,18,16934.676
1995,3,19,16934.676
1995,3,20,16189.635
1995,3,21,15670.578
1995,3,22,14134.593
1995,3,23,12640.98
1995,3,24,13050.576
1995,3,25,12104.268
1995,3,26,10236.369
1995,3,27,8859.279
1995,3,28,7824.696
1995,3,29,7319.763
1995,3,30,6500.571
1995,3,31,5744.937
1995,4,1,5289.438
1995,4,2,4791.567
1995,4,3,4491.432
1995,4,4,4134.801
1995,4,5,4007.685
1995,4,6,3771.108
1995,4,7,3654.585
1995,4,8,3489.3342
1995,4,9,3626.337
1995,4,10,3340.326
1995,4,11,3136.9404
1995,4,12,3017.2395
1995,4,13,2878.4712
1995,4,14,2715.339
1995,4,15,2589.6354
1995,4,16,2533.8456
1995,4,17,2425.0908
1995,4,18,2476.9965
1995,4,19,2650.3686
1995,4,20,2751.0021
1995,4,21,3200.1453
1995,4,22,3199.4391
1995,4,23,3509.4609
1995,4,24,3619.275
1995,4,25,3679.302
1995,4,26,3651.054
1995,4,27,6945.477
1995,4,28,8569.737
1995,4,29,8947.554
1995,4,30,8665.074
1995,5,1,8372.001
1995,5,2,7510.437
1995,5,3,7136.151
1995,5,4,6567.66
1995,5,5,6098.037
1995,5,6,5402.43
1995,5,7,5197.632
1995,5,8,4678.575
1995,5,9,4523.211
1995,5,10,4311.351
1995,5,11,4187.766
1995,5,12,4095.96
1995,5,13,3982.968
1995,5,14,3958.251
1995,5,15,3749.922
1995,5,16,3504.1644
1995,5,17,3452.2587
1995,5,18,3378.4608
1995,5,19,3438.4878
1995,5,20,3230.1588
1995,5,21,3040.8972
1995,5,22,2858.3445
1995,5,23,2776.7784
1995,5,24,2746.4118
1995,5,25,2621.7675
1995,5,26,2646.8376
1995,5,27,2503.1259
1995,5,28,2416.9695
1995,5,29,2364.7107
1995,5,30,2280.6729
1995,5,31,2227.0017
1995,6,1,2131.6647
1995,6,2,2082.9369
1995,6,3,2053.6296
1995,6,4,2038.4463
1995,6,5,2041.6242
1995,6,6,2071.6377
1995,6,7,2084.7024
1995,6,8,2095.6485
1995,6,9,2041.9773
1995,6,10,2073.7563
1995,6,11,2023.6161
1995,6,12,1929.3384
1995,6,13,1860.837
1995,6,14,1727.0121
1995,6,15,1771.8558
1995,6,16,1656.039
1995,6,17,1634.1468
1995,6,18,1520.0955
1995,6,19,1456.5375
1995,6,20,1423.3461
1995,6,21,1361.5536
1995,6,22,1312.1196
1995,6,23,1253.8581
1995,6,24,1167.3486
1995,6,25,1115.796
1995,6,26,1101.3189
1995,6,27,1117.9146
1995,6,28,1108.3809
1995,6,29,1115.0898
1995,6,30,1123.2111
1995,7,1,1136.6289
1995,7,2,1127.4483
1995,7,3,1109.0871
1995,7,4,1084.7232
1995,7,5,1126.0359
1995,7,6,1134.8634
1995,7,7,1119.327
1995,7,8,1106.9685
1995,7,9,1133.0979
1995,7,10,1117.5615
1995,7,11,1110.8526
1995,7,12,1084.3701
1995,7,13,1125.6828
1995,7,14,1084.3701
1995,7,15,1057.1814
1995,7,16,1080.1329
1995,7,17,1044.1167
1995,7,18,1065.3027
1995,7,19,1029.6396
1995,7,20,1063.1841
1995,7,21,1030.3458
1995,7,22,1021.5183
1995,7,23,1066.0089
1995,7,24,1043.0574
1995,7,25,1024.3431
1995,7,26,1035.2892
1995,7,27,1070.9523
1995,7,28,1158.5211
1995,7,29,1284.5778
1995,7,30,1363.3191
1995,7,31,1398.9822
1995,8,1,1354.4916
1995,8,2,1277.1627
1995,8,3,1359.7881
1995,8,4,1331.187
1995,8,5,1307.8824
1995,8,6,1253.8581
1995,8,7,1199.1276
1995,8,8,1147.575
1995,8,9,1119.327
1995,8,10,1101.3189
1995,8,11,1063.8903
1995,8,12,1224.1977
1995,8,13,1755.9663
1995,8,14,1937.8128
1995,8,15,2072.3439
1995,8,16,2107.6539
1995,8,17,3030.6573
1995,8,18,3286.6548
1995,8,19,3165.8946
1995,8,20,3183.1965
1995,8,21,3437.7816
1995,8,22,3260.8785
1995,8,23,3030.3042
1995,8,24,2874.234
1995,8,25,2612.5869
1995,8,26,2420.5005
1995,8,27,2208.2874
1995,8,28,2101.6512
1995,8,29,2134.4895
1995,8,30,2015.8479
1995,8,31,1833.2952
1995,9,1,1806.8127
1995,9,2,1674.7533
1995,9,3,1617.9042
1995,9,4,1523.9796
1995,9,5,1507.0308
1995,9,6,1410.6345
1995,9,7,1358.3757
1995,9,8,1278.9282
1995,9,9,1215.0171
1995,9,10,1148.9874
1995,9,11,1086.4887
1995,9,12,1059.6531
1995,9,13,1028.2272
1995,9,14,1094.61
1995,9,15,1044.8229
1995,9,16,1174.7637
1995,9,17,985.8552
1995,9,18,947.7204
1995,9,19,935.715
1995,9,20,1104.4968
1995,9,21,872.5101
1995,9,22,878.5128
1995,9,23,1035.2892
1995,9,24,814.2486
1995,9,25,978.7932
1995,9,26,776.1138
1995,9,27,1010.9253
1995,9,28,685.014
1995,9,29,932.5371
1995,9,30,934.6557
1995,10,1,871.8039
1995,10,2,829.4319
1995,10,3,536.712
1995,10,4,814.2486
1995,10,5,871.8039
1995,10,6,559.6635
1995,10,7,837.9063
1995,10,8,888.0465
1995,10,9,557.5449
1995,10,10,823.7823
1995,10,11,860.5047
1995,10,12,551.8953
1995,10,13,807.1866
1995,10,14,883.8093
1995,10,15,839.6718
1995,10,16,797.6529
1995,10,17,759.8712
1995,10,18,712.5558
1995,10,19,687.4857
1995,10,20,693.1353
1995,10,21,699.8442
1995,10,22,693.4884
1995,10,23,670.1838
1995,10,24,665.2404
1995,10,25,655.3536
1995,10,26,641.9358
1995,10,27,697.3725
1995,10,28,700.5504
1995,10,29,689.2512
1995,10,30,669.1245
1995,10,31,701.6097
1995,11,1,502.4613
1995,11,2,671.2431
1995,11,3,797.2998
1995,11,4,893.343
1995,11,5,942.4239
1995,11,6,972.0843
1995,11,7,996.0951
1995,11,8,997.1544
1995,11,9,989.0331
1995,11,10,1030.3458
1995,11,11,2025.7347
1995,11,12,2609.7621
1995,11,13,3049.7247
1995,11,14,2939.2044
1995,11,15,3032.0697
1995,11,16,3014.4147
1995,11,17,2891.889
1995,11,18,2748.1773
1995,11,19,2684.2662
1995,11,20,2804.3202
1995,11,21,2849.8701
1995,11,22,2666.9643
1995,11,23,2506.3038
1995,11,24,2403.1986
1995,11,25,2232.2982
1995,11,26,2136.255
1995,11,27,2111.538
1995,11,28,2114.7159
1995,11,29,2121.0717
1995,11,30,2017.9665
1995,12,1,2717.1045
1995,12,2,3232.9836
1995,12,3,3391.8786
1995,12,4,3501.3396
1995,12,5,4173.642
1995,12,6,4035.933
1995,12,7,3852.321
1995,12,8,3665.178
1995,12,9,3346.6818
1995,12,10,3011.2368
1995,12,11,2699.0964
1995,12,12,2473.4655
1995,12,13,2275.7295
1995,12,14,2245.3629
1995,12,15,2289.1473
1995,12,16,2719.5762
1995,12,17,2676.1449
1995,12,18,2494.2984
1995,12,19,2339.2875
1995,12,20,2213.937
1995,12,21,2164.1499
1995,12,22,2180.0394
1995,12,23,2141.9046
1995,12,24,2012.67
1995,12,25,1871.0769
1995,12,26,1737.6051
1995,12,27,1660.6293
1995,12,28,1597.0713
1995,12,29,1527.5106
1995,12,30,1573.0605
1995,12,31,1502.7936
1996,1,1,1740.783
1996,1,2,1897.5594
1996,1,3,1888.3788
1996,1,4,1894.7346
1996,1,5,1949.112
1996,1,6,1902.1497
1996,1,7,1829.058
1996,1,8,1753.1415
1996,1,9,1746.0795
1996,1,10,1687.4649
1996,1,11,1614.0201
1996,1,12,1539.516
1996,1,13,1499.6157
1996,1,14,1715.7129
1996,1,15,1846.0068
1996,1,16,1841.0634
1996,1,17,2229.4734
1996,1,18,3979.437
1996,1,19,5377.713
1996,1,20,5352.996
1996,1,21,4978.71
1996,1,22,4371.378
1996,1,23,3898.224
1996,1,24,3834.666
1996,1,25,3898.224
1996,1,26,3993.561
1996,1,27,3806.418
